Date,AVO,CDZI,CWT,FPI,ZC=F
2024-09-18,13.359999656677246,3.2100000381469727,54.12617492675781,9.318281173706055,412.75
2024-09-19,13.520000457763672,3.25,54.106285095214844,9.470746040344238,405.75
2024-09-20,13.300000190734863,3.109999895095825,53.69850158691406,9.407965660095215,401.75
2024-09-23,12.970000267028809,3.0999999046325684,53.55925369262695,9.4169340133667,413.5
2024-09-24,12.770000457763672,3.119999885559082,52.863037109375,9.381060600280762,411.75
2024-09-25,12.680000305175781,3.0399999618530273,52.34584426879883,9.30931282043457,415.25
2024-09-26,12.960000038146973,3.049999952316284,52.3657341003418,9.327248573303223,413.25
2024-09-27,12.949999809265137,3.059999942779541,53.20119857788086,9.390029907226562,418.0
2024-09-30,12.819999694824219,3.0299999713897705,53.9272575378418,9.372091293334961,424.75
2024-10-01,12.800000190734863,2.9200000762939453,53.42000961303711,9.17364501953125,429.0
2024-10-02,12.779999732971191,3.009999990463257,53.380226135253906,9.29992961883545,432.5
2024-10-03,12.539999961853027,3.0,52.634273529052734,9.705843925476074,428.25
2024-10-04,12.550000190734863,3.0,52.79341506958008,9.687803268432617,424.75
2024-10-07,12.300000190734863,3.0199999809265137,51.589942932128906,9.597599983215332,426.0
2024-10-08,12.399999618530273,3.069999933242798,51.48053741455078,9.588579177856445,420.75
2024-10-09,12.229999542236328,3.0199999809265137,51.629730224609375,9.579559326171875,421.0
2024-10-10,12.109999656677246,3.0,51.142372131347656,9.570538520812988,418.5
2024-10-11,12.130000114440918,3.0,52.097190856933594,9.651721954345703,415.75
2024-10-14,12.149999618530273,2.9700000286102295,52.93265914916992,9.741925239562988,408.25
2024-10-15,12.140000343322754,2.9800000190734863,53.48963165283203,9.778006553649902,401.25
2024-10-16,12.149999618530273,3.0999999046325684,54.325096130371094,9.886249542236328,404.75
2024-10-17,12.270000457763672,3.069999933242798,53.390174865722656,9.823107719421387,406.75
2024-10-18,12.239999771118164,3.119999885559082,53.3404426574707,9.958412170410156,404.75
2024-10-21,11.930000305175781,3.0899999141693115,53.04206466674805,10.030573844909668,409.5
2024-10-22,12.039999961853027,3.140000104904175,52.56465148925781,10.102736473083496,416.5
2024-10-23,12.140000343322754,3.130000114440918,52.69395065307617,10.075675964355469,419.0
2024-10-24,11.979999542236328,3.069999933242798,51.85848617553711,10.09371566772461,421.5
2024-10-25,11.75,2.990000009536743,51.34129333496094,9.913310050964355,415.25
2024-10-28,11.949999809265137,3.109999895095825,51.34129333496094,10.012534141540527,410.75
2024-10-29,11.930000305175781,3.0299999713897705,51.02302169799805,9.922330856323242,413.75
2024-10-30,11.930000305175781,2.9800000190734863,51.01307678222656,9.958412170410156,411.5
2024-10-31,11.800000190734863,3.0399999618530273,51.67945861816406,10.562771797180176,410.75
2024-11-01,11.949999809265137,3.5,49.869285583496094,10.46354866027832,414.5
2024-11-04,12.130000114440918,3.4600000381469727,49.46149826049805,10.689056396484375,416.5
2024-11-05,13.350000381469727,3.5799999237060547,50.81415557861328,11.158111572265625,418.5
2024-11-06,14.100000381469727,3.75,52.02757263183594,11.167132377624512,426.25
2024-11-07,13.619999885559082,3.559999942779541,51.311458587646484,10.968685150146484,427.5
2024-11-08,13.649999618530273,3.450000047683716,51.828651428222656,11.094969749450684,431.0
2024-11-11,13.729999542236328,3.549999952316284,51.57999801635742,11.103989601135254,430.0
2024-11-12,13.640000343322754,3.390000104904175,50.83000183105469,10.977705001831055,428.5
2024-11-13,13.550000190734863,3.2300000190734863,50.400001525878906,10.977705001831055,426.5
2024-11-14,13.460000038146973,3.240000009536743,50.18000030517578,10.896522521972656,419.0
2024-11-15,13.1899995803833,3.319999933242798,50.970001220703125,10.986726760864258,424.0
2024-11-18,13.15999984741211,3.319999933242798,50.88999938964844,11.067909240722656,429.25
2024-11-19,13.119999885559082,3.240000009536743,51.47999954223633,11.24831485748291,427.25
2024-11-20,12.989999771118164,3.1500000953674316,51.08000183105469,11.194192886352539,430.25
2024-11-21,13.079999923706055,3.2100000381469727,51.369998931884766,11.140070915222168,426.75
2024-11-22,13.09000015258789,3.369999885559082,51.599998474121094,11.320477485656738,425.5
2024-11-25,12.970000267028809,3.490000009536743,51.97999954223633,11.509903907775879,424.75
2024-11-26,13.039999961853027,4.400000095367432,50.959999084472656,11.410679817199707,420.0
2024-11-27,13.0,4.239999771118164,51.189998626708984,11.419700622558594,415.75
2024-11-29,13.300000190734863,4.440000057220459,51.189998626708984,11.464801788330078,423.0
2024-12-02,13.430000305175781,4.400000095367432,50.540000915527344,11.365579605102539,424.5
2024-12-03,13.199999809265137,4.139999866485596,49.650001525878906,11.275376319885254,423.25
2024-12-04,12.729999542236328,4.190000057220459,48.529998779296875,11.022807121276855,422.0
2024-12-05,12.609999656677246,4.099999904632568,49.11000061035156,11.140070915222168,426.5
2024-12-06,12.670000076293945,4.210000038146973,48.70000076293945,11.031826972961426,430.75
2024-12-09,12.869999885559082,4.070000171661377,48.29999923706055,10.986726760864258,434.0
2024-12-10,13.300000190734863,4.170000076293945,48.63999938964844,11.131051063537598,440.5
2024-12-11,13.270000457763672,4.119999885559082,48.83000183105469,11.067909240722656,438.0
2024-12-12,13.229999542236328,3.990000009536743,48.439998626708984,10.995745658874512,431.75
2024-12-13,13.15999984741211,4.059999942779541,48.5,11.401660919189453,430.0
2024-12-16,13.210000038146973,4.130000114440918,48.369998931884766,11.05888843536377,445.0
2024-12-17,13.180000305175781,4.070000171661377,47.90999984741211,11.38361930847168,443.5
2024-12-18,12.600000381469727,3.7699999809265137,46.09000015258789,10.950645446777344,437.25
2024-12-19,12.319999694824219,4.090000152587891,45.91999816894531,10.91456413269043,440.75
2024-12-20,14.449999809265137,4.170000076293945,46.0,11.11301040649414,446.25
2024-12-23,14.4399995803833,4.269999980926514,45.470001220703125,11.182652473449707,447.75
2024-12-24,14.390000343322754,4.239999771118164,45.619998931884766,11.491071701049805,448.5
2024-12-26,14.449999809265137,4.53000020980835,45.93000030517578,11.620408058166504,453.75
2024-12-27,14.25,4.949999809265137,45.630001068115234,11.510969161987305,454.0
2024-12-30,14.4399995803833,5.050000190734863,45.65999984741211,11.610459327697754,452.25
2024-12-31,14.369999885559082,5.199999809265137,45.33000183105469,11.699999809265137,458.5
2025-01-02,14.180000305175781,5.070000171661377,44.77000045776367,11.760000228881836,459.5
2025-01-03,14.100000381469727,5.119999885559082,44.779998779296875,11.880000114440918,450.75
2025-01-06,13.199999809265137,4.980000019073486,43.95000076293945,11.539999961853027,457.75
2025-01-07,12.8100004196167,4.769999980926514,44.36000061035156,11.630000114440918,458.0
2025-01-08,12.479999542236328,4.670000076293945,43.27000045776367,11.770000457763672,454.0
2025-01-09,,,,,456.0
2025-01-10,12.130000114440918,5.119999885559082,41.880001068115234,11.40999984741211,470.5
2025-01-13,12.25,5.230000019073486,42.29999923706055,11.399999618530273,476.5
2025-01-14,12.329999923706055,4.960000038146973,42.880001068115234,11.539999961853027,474.5
2025-01-15,12.34000015258789,5.28000020980835,43.900001525878906,11.770000457763672,478.75
2025-01-16,12.529999732971191,4.929999828338623,44.75,11.819999694824219,474.5
2025-01-17,12.489999771118164,5.170000076293945,44.47999954223633,11.710000038146973,484.25
2025-01-21,12.40999984741211,5.449999809265137,44.290000915527344,11.789999961853027,490.0
2025-01-22,11.920000076293945,4.809999942779541,43.029998779296875,11.430000305175781,484.25
2025-01-23,12.0600004196167,4.889999866485596,43.349998474121094,11.420000076293945,489.75
2025-01-24,12.079999923706055,4.539999961853027,42.90999984741211,11.510000228881836,486.5
2025-01-27,12.420000076293945,4.409999847412109,45.189998626708984,11.6899995803833,482.0
2025-01-28,12.09000015258789,4.550000190734863,45.27000045776367,11.65999984741211,485.25
2025-01-29,12.050000190734863,4.789999961853027,44.59000015258789,11.630000114440918,497.0
2025-01-30,11.970000267028809,4.690000057220459,44.79999923706055,11.710000038146973,490.25
2025-01-31,11.890000343322754,4.940000057220459,45.290000915527344,11.670000076293945,482.0
2025-02-03,11.699999809265137,5.039999961853027,45.349998474121094,11.59000015258789,488.75
2025-02-04,11.489999771118164,4.96999979019165,44.68000030517578,11.609999656677246,494.5
2025-02-05,11.720000267028809,5.190000057220459,44.560001373291016,11.800000190734863,493.25
2025-02-06,11.619999885559082,5.019999980926514,44.33000183105469,11.829999923706055,495.25
